country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,year,month,day,hour,weekday,pollutant_range,aqi_category,season
India,Maharashtra,Nashik,"Midc Ambad, Nashik - Mpcb",2026-03-13 15:00:00,19.95022,73.73148,So2,19.0,25.0,22.0,2026,3,13,15,Friday,6.0,N/A,Summer
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - Mpcb",2026-03-13 15:00:00,19.9591346,73.7788008,No2,5.0,34.0,14.0,2026,3,13,15,Friday,29.0,N/A,Summer
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - Mpcb",2026-03-13 15:00:00,19.090337,73.014232,Pm2.5,37.0,157.0,80.0,2026,3,13,15,Friday,120.0,N/A,Summer
India,Maharashtra,Mumbai,"Kherwadi Bandra East, Mumbai - Mpcb",2026-03-13 15:00:00,19.0632143,72.8456324,Pm10,59.0,127.0,84.0,2026,3,13,15,Friday,68.0,N/A,Summer
India,Maharashtra,Mumbai,"Kherwadi Bandra East, Mumbai - Mpcb",2026-03-13 15:00:00,19.0632143,72.8456324,No2,10.0,85.0,38.0,2026,3,13,15,Friday,75.0,N/A,Summer
India,Maharashtra,Mumbai,"Kherwadi Bandra East, Mumbai - Mpcb",2026-03-13 15:00:00,19.0632143,72.8456324,Co,30.0,30.0,30.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - Iitm",2026-03-13 15:00:00,19.1653323,72.922099,No2,20.0,80.0,32.0,2026,3,13,15,Friday,60.0,N/A,Summer
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - Iitm",2026-03-13 15:00:00,19.1653323,72.922099,So2,7.0,21.0,13.0,2026,3,13,15,Friday,14.0,N/A,Summer
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - Iitm",2026-03-13 15:00:00,19.1653323,72.922099,Co,23.0,61.0,45.0,2026,3,13,15,Friday,38.0,N/A,Summer
India,Maharashtra,Nagpur,"Opp Gpo Civil Lines, Nagpur - Mpcb",2026-03-13 15:00:00,21.152875,79.0517531,Pm2.5,35.0,139.0,86.0,2026,3,13,15,Friday,104.0,N/A,Summer
India,Maharashtra,Nagpur,"Opp Gpo Civil Lines, Nagpur - Mpcb",2026-03-13 15:00:00,21.152875,79.0517531,Pm10,65.0,162.0,117.0,2026,3,13,15,Friday,97.0,N/A,Summer
India,Maharashtra,Nagpur,"Opp Gpo Civil Lines, Nagpur - Mpcb",2026-03-13 15:00:00,21.152875,79.0517531,So2,6.0,40.5,21.0,2026,3,13,15,Friday,34.5,N/A,Summer
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - Mpcb",2026-03-13 15:00:00,21.143383,79.048912,So2,6.0,40.5,25.0,2026,3,13,15,Friday,34.5,N/A,Summer
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - Mpcb",2026-03-13 15:00:00,21.143383,79.048912,Co,10.0,61.0,29.0,2026,3,13,15,Friday,51.0,N/A,Summer
India,Maharashtra,Mumbai,"Kurla, Mumbai - Mpcb",2026-03-13 15:00:00,19.0863,72.8888,Co,12.0,24.0,17.0,2026,3,13,15,Friday,12.0,N/A,Summer
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - Iitm",2026-03-13 15:00:00,18.96702,72.84214,Pm10,65.0,171.0,96.0,2026,3,13,15,Friday,106.0,N/A,Summer
India,Maharashtra,Mumbai,"Mulund West, Mumbai - Mpcb",2026-03-13 15:00:00,19.175,72.9419,Nh3,4.0,5.0,5.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - Mpcb",2026-03-13 15:00:00,19.10861,72.83622,No2,11.0,11.0,11.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - Mpcb",2026-03-13 15:00:00,19.10861,72.83622,Co,25.0,28.0,26.0,2026,3,13,15,Friday,3.0,N/A,Summer
India,Maharashtra,Nagpur,"Ambazari, Nagpur - Mpcb",2026-03-13 15:00:00,21.121801,79.04952,No2,2.0,85.0,34.0,2026,3,13,15,Friday,83.0,N/A,Summer
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - Bmc",2026-03-13 15:00:00,19.083694,72.920967,No2,19.0,52.0,31.0,2026,3,13,15,Friday,33.0,N/A,Summer
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - Bmc",2026-03-13 15:00:00,19.083694,72.920967,So2,1.0,3.0,2.0,2026,3,13,15,Friday,2.0,N/A,Summer
India,Maharashtra,Mumbai,"Chembur, Mumbai - Mpcb",2026-03-13 15:00:00,19.0364585,72.8954371,Co,27.0,57.0,43.0,2026,3,13,15,Friday,30.0,N/A,Summer
India,Maharashtra,Mumbai,"Chembur, Mumbai - Mpcb",2026-03-13 15:00:00,19.0364585,72.8954371,Ozone,2.0,82.0,47.0,2026,3,13,15,Friday,80.0,N/A,Summer
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - Bmc",2026-03-13 15:00:00,19.215859,72.831718,Pm10,61.0,152.0,106.0,2026,3,13,15,Friday,91.0,N/A,Summer
India,Maharashtra,Mumbai,"Powai, Mumbai - Mpcb",2026-03-13 15:00:00,19.1375,72.915056,Nh3,2.0,2.0,2.0,2026,3,13,15,Friday,0.0,N/A,Summer
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - Mpcb",2026-03-13 15:00:00,18.547056,73.826908,No2,18.0,85.0,49.0,2026,3,13,15,Friday,67.0,N/A,Summer
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - Mpcb",2026-03-13 15:00:00,18.547056,73.826908,Nh3,1.0,15.5,6.0,2026,3,13,15,Friday,14.5,N/A,Summer
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - Mpcb",2026-03-13 15:00:00,18.547056,73.826908,Co,7.0,61.0,31.0,2026,3,13,15,Friday,54.0,N/A,Summer
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - Mpcb",2026-03-13 15:00:00,16.5038,74.3623,Ozone,8.0,68.0,50.0,2026,3,13,15,Friday,60.0,N/A,Summer
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - Mpcb",2026-03-13 15:00:00,17.6336264,75.9132495,No2,5.0,85.0,29.0,2026,3,13,15,Friday,80.0,N/A,Summer
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - Mpcb",2026-03-13 15:00:00,17.6336264,75.9132495,So2,5.0,16.0,9.0,2026,3,13,15,Friday,11.0,N/A,Summer
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - Mpcb",2026-03-13 15:00:00,17.6336264,75.9132495,Ozone,24.0,79.0,63.0,2026,3,13,15,Friday,55.0,N/A,Summer
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - Mpcb",2026-03-13 15:00:00,17.65439,75.90649,Pm10,102.0,189.0,129.0,2026,3,13,15,Friday,87.0,N/A,Summer
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - Mpcb",2026-03-13 15:00:00,17.65439,75.90649,Co,21.0,61.0,41.0,2026,3,13,15,Friday,40.0,N/A,Summer
India,Maharashtra,Thane,"Kasarvadavali, Thane - Mpcb",2026-03-13 15:00:00,19.26777,72.97182,Pm10,59.0,178.0,130.0,2026,3,13,15,Friday,119.0,N/A,Summer
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - Mpcb",2026-03-13 15:00:00,19.063,73.1209,Co,12.0,34.0,22.0,2026,3,13,15,Friday,22.0,N/A,Summer
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - Mpcb",2026-03-13 15:00:00,19.265594,76.761463,Nh3,3.0,5.0,4.0,2026,3,13,15,Friday,2.0,N/A,Summer
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - Mpcb",2026-03-13 15:00:00,18.63673,73.82487,No2,45.0,85.0,70.0,2026,3,13,15,Friday,40.0,N/A,Summer
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - Mpcb",2026-03-13 15:00:00,18.63673,73.82487,Ozone,2.0,51.0,27.0,2026,3,13,15,Friday,49.0,N/A,Summer
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - Mpcb",2026-03-13 15:00:00,18.616318,73.765797,So2,4.0,11.0,6.0,2026,3,13,15,Friday,7.0,N/A,Summer
India,Maharashtra,Pune,"Bhosari, Pune - Iitm",2026-03-13 15:00:00,18.640051,73.848956,Pm10,61.0,152.0,106.0,2026,3,13,15,Friday,91.0,N/A,Summer
India,Maharashtra,Pune,"Bhosari, Pune - Iitm",2026-03-13 15:00:00,18.640051,73.848956,No2,14.0,40.0,26.0,2026,3,13,15,Friday,26.0,N/A,Summer
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - Iitm",2026-03-13 15:00:00,18.60577,73.749976,Pm10,61.0,152.0,106.0,2026,3,13,15,Friday,91.0,N/A,Summer
India,Maharashtra,Pune,"Dhankawadi, Pune - Iitm",2026-03-13 15:00:00,18.459883,73.852193,Pm2.5,30.0,144.0,76.0,2026,3,13,15,Friday,114.0,N/A,Summer
India,Maharashtra,Pune,"Hadapsar, Pune - Iitm",2026-03-13 15:00:00,18.501793,73.927532,Pm10,38.0,139.0,85.0,2026,3,13,15,Friday,101.0,N/A,Summer
India,Maharashtra,Pune,"Hadapsar, Pune - Iitm",2026-03-13 15:00:00,18.501793,73.927532,No2,24.0,85.0,85.0,2026,3,13,15,Friday,61.0,N/A,Summer
India,Odisha,Angul,"Hakimapada, Angul - Ospcb",2026-03-13 15:00:00,20.832874,85.104082,So2,29.0,40.5,40.5,2026,3,13,15,Friday,11.5,N/A,Summer
India,Odisha,Balasore,"Kalidaspur, Balasore - Ospcb",2026-03-13 15:00:00,21.51161,86.89088,Pm2.5,47.0,100.0,73.0,2026,3,13,15,Friday,53.0,N/A,Summer
India,Odisha,Barbil,"Forest Office, Barbil - Ospcb",2026-03-13 15:00:00,22.1166054,85.3945546,Pm10,69.0,214.5,199.0,2026,3,13,15,Friday,145.5,N/A,Summer
India,Odisha,Baripada,"Meher Colony, Baripada - Ospcb",2026-03-13 15:00:00,21.941841,86.728318,Ozone,1.0,91.0,46.0,2026,3,13,15,Friday,90.0,N/A,Summer
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - Mpcb",2026-03-13 15:00:00,19.090337,73.014232,Ozone,2.0,62.0,25.0,2026,3,13,15,Friday,60.0,N/A,Summer
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - Mpcb",2026-03-13 15:00:00,19.1135051,73.008978,Ozone,7.0,14.0,11.0,2026,3,13,15,Friday,7.0,N/A,Summer
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - Mpcb",2026-03-13 15:00:00,19.0575752,73.0151367,No2,10.0,57.0,23.0,2026,3,13,15,Friday,47.0,N/A,Summer
India,Maharashtra,Thane,"Kasarvadavali, Thane - Mpcb",2026-03-13 15:00:00,19.26777,72.97182,Ozone,7.0,111.0,67.0,2026,3,13,15,Friday,104.0,N/A,Summer
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - Mpcb",2026-03-13 15:00:00,19.235581,73.159121,Ozone,12.0,95.0,65.0,2026,3,13,15,Friday,83.0,N/A,Summer
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - Mpcb",2026-03-13 15:00:00,19.2307571,73.155192,Nh3,4.0,7.0,6.0,2026,3,13,15,Friday,3.0,N/A,Summer
India,Maharashtra,Pune,"Panchawati Pashan, Pune - Iitm",2026-03-13 15:00:00,18.536457,73.805454,Ozone,2.0,46.0,32.0,2026,3,13,15,Friday,44.0,N/A,Summer
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - Iitm",2026-03-13 15:00:00,18.530085,73.849598,Pm2.5,31.0,111.0,80.0,2026,3,13,15,Friday,80.0,N/A,Summer
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - Mpcb",2026-03-13 15:00:00,18.547056,73.826908,Pm2.5,42.0,101.0,72.0,2026,3,13,15,Friday,59.0,N/A,Summer
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya Pcb",2026-03-13 15:00:00,25.5586,91.8985,Pm10,61.0,152.0,106.0,2026,3,13,15,Friday,91.0,N/A,Summer
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram Pcb",2026-03-13 15:00:00,23.7176342,92.7192841,Pm2.5,37.0,157.0,80.0,2026,3,13,15,Friday,120.0,N/A,Summer
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram Pcb",2026-03-13 15:00:00,23.7176342,92.7192841,No2,14.0,40.0,26.0,2026,3,13,15,Friday,26.0,N/A,Summer
India,Maharashtra,Virar,"Bolinj, Virar - Mpcb",2026-03-13 15:00:00,19.445821,72.7988231,So2,2.0,34.0,10.0,2026,3,13,15,Friday,32.0,N/A,Summer
India,Punjab,Mandi Gobindgarh,"Rimt University, Mandi Gobindgarh - Ppcb",2026-03-13 15:00:00,30.649961,76.331442,Co,9.0,61.0,31.0,2026,3,13,15,Friday,52.0,N/A,Summer
India,Punjab,Patiala,"Model Town, Patiala - Ppcb",2026-03-13 15:00:00,30.349388,76.366642,Pm2.5,34.0,75.0,49.0,2026,3,13,15,Friday,41.0,N/A,Summer
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",2026-03-13 15:00:00,31.0325454,76.5623046,So2,17.0,39.0,22.0,2026,3,13,15,Friday,22.0,N/A,Summer
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - Rspcb",2026-03-13 15:00:00,26.470859,74.646594,Pm2.5,47.0,90.0,70.0,2026,3,13,15,Friday,43.0,N/A,Summer
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - Rspcb",2026-03-13 15:00:00,26.470859,74.646594,Nh3,3.0,4.0,4.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Rajasthan,Alwar,"Moti Doongri, Alwar - Rspcb",2026-03-13 15:00:00,27.554793,76.611536,Pm2.5,34.0,146.0,69.0,2026,3,13,15,Friday,112.0,N/A,Summer
India,Rajasthan,Alwar,"Moti Doongri, Alwar - Rspcb",2026-03-13 15:00:00,27.554793,76.611536,No2,35.0,84.0,62.0,2026,3,13,15,Friday,49.0,N/A,Summer
India,Rajasthan,Alwar,"Moti Doongri, Alwar - Rspcb",2026-03-13 15:00:00,27.554793,76.611536,So2,10.0,29.0,18.0,2026,3,13,15,Friday,19.0,N/A,Summer
India,Rajasthan,Alwar,"Moti Doongri, Alwar - Rspcb",2026-03-13 15:00:00,27.554793,76.611536,Co,24.0,61.0,38.0,2026,3,13,15,Friday,37.0,N/A,Summer
India,Rajasthan,Banswara,"Rati Talai, Banswara - Rspcb",2026-03-13 15:00:00,23.55519,74.44001,Pm2.5,22.0,82.0,39.0,2026,3,13,15,Friday,60.0,N/A,Summer
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - Ppcb",2026-03-13 15:00:00,30.233011,74.907758,Pm2.5,17.0,50.0,29.0,2026,3,13,15,Friday,33.0,N/A,Summer
India,Punjab,Jalandhar,"Civil Line, Jalandhar - Ppcb",2026-03-13 15:00:00,31.321907,75.578914,Pm2.5,2.0,81.0,22.0,2026,3,13,15,Friday,79.0,N/A,Summer
India,Punjab,Jalandhar,"Civil Line, Jalandhar - Ppcb",2026-03-13 15:00:00,31.321907,75.578914,Ozone,39.0,48.0,43.0,2026,3,13,15,Friday,9.0,N/A,Summer
India,Punjab,Khanna,"Kalal Majra, Khanna - Ppcb",2026-03-13 15:00:00,30.736056,76.209694,Co,4.0,54.0,26.0,2026,3,13,15,Friday,50.0,N/A,Summer
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - Ppcb",2026-03-13 15:00:00,30.9028,75.8086,Pm2.5,80.0,94.0,86.0,2026,3,13,15,Friday,14.0,N/A,Summer
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - Ppcb",2026-03-13 15:00:00,30.9028,75.8086,Nh3,7.0,9.0,8.0,2026,3,13,15,Friday,2.0,N/A,Summer
India,Punjab,Mandi Gobindgarh,"Rimt University, Mandi Gobindgarh - Ppcb",2026-03-13 15:00:00,30.649961,76.331442,Pm2.5,17.0,213.0,92.0,2026,3,13,15,Friday,196.0,N/A,Summer
India,Odisha,Talcher,"Talcher Coalfields,Talcher - Ospcb",2026-03-13 15:00:00,20.9360711,85.1707021,No2,23.0,67.0,46.0,2026,3,13,15,Friday,44.0,N/A,Summer
India,Odisha,Talcher,"Talcher Coalfields,Talcher - Ospcb",2026-03-13 15:00:00,20.9360711,85.1707021,Nh3,6.0,8.0,6.0,2026,3,13,15,Friday,2.0,N/A,Summer
India,Odisha,Talcher,"Talcher Coalfields,Talcher - Ospcb",2026-03-13 15:00:00,20.9360711,85.1707021,Co,1.0,38.0,30.0,2026,3,13,15,Friday,37.0,N/A,Summer
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - Ospcb",2026-03-13 15:00:00,21.869985,85.167016,Pm10,86.0,133.0,117.0,2026,3,13,15,Friday,47.0,N/A,Summer
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - Ppcc",2026-03-13 15:00:00,11.9309,79.8027,Pm2.5,18.0,185.0,47.0,2026,3,13,15,Friday,167.0,N/A,Summer
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - Ppcc",2026-03-13 15:00:00,11.9309,79.8027,Pm10,20.0,111.0,43.0,2026,3,13,15,Friday,91.0,N/A,Summer
India,Punjab,Amritsar,"Golden Temple, Amritsar - Ppcb",2026-03-13 15:00:00,31.62,74.876512,Nh3,1.0,13.0,8.0,2026,3,13,15,Friday,12.0,N/A,Summer
India,Odisha,Bileipada,"Tata Township, Bileipada - Ospcb",2026-03-13 15:00:00,22.06156703,85.47409613,Pm2.5,82.0,213.0,213.0,2026,3,13,15,Friday,131.0,N/A,Summer
India,Odisha,Bileipada,"Tata Township, Bileipada - Ospcb",2026-03-13 15:00:00,22.06156703,85.47409613,No2,6.0,7.0,7.0,2026,3,13,15,Friday,1.0,N/A,Summer
India,Odisha,Brajrajnagar,"Gm Office, Brajrajnagar - Ospcb",2026-03-13 15:00:00,21.8004996,83.8396977,No2,18.0,22.0,20.0,2026,3,13,15,Friday,4.0,N/A,Summer
India,Odisha,Brajrajnagar,"Gm Office, Brajrajnagar - Ospcb",2026-03-13 15:00:00,21.8004996,83.8396977,So2,19.0,22.0,21.0,2026,3,13,15,Friday,3.0,N/A,Summer
India,Odisha,Brajrajnagar,"Gm Office, Brajrajnagar - Ospcb",2026-03-13 15:00:00,21.8004996,83.8396977,Ozone,31.0,114.0,114.0,2026,3,13,15,Friday,83.0,N/A,Summer
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - Ospcb",2026-03-13 15:00:00,20.94185,86.1151,Pm10,36.0,122.0,82.0,2026,3,13,15,Friday,86.0,N/A,Summer
India,Rajasthan,Banswara,"Rati Talai, Banswara - Rspcb",2026-03-13 15:00:00,23.55519,74.44001,Pm10,36.0,148.0,78.0,2026,3,13,15,Friday,112.0,N/A,Summer
India,Rajasthan,Banswara,"Rati Talai, Banswara - Rspcb",2026-03-13 15:00:00,23.55519,74.44001,Nh3,4.0,8.0,6.0,2026,3,13,15,Friday,4.0,N/A,Summer
India,Rajasthan,Banswara,"Rati Talai, Banswara - Rspcb",2026-03-13 15:00:00,23.55519,74.44001,So2,4.0,19.0,7.0,2026,3,13,15,Friday,15.0,N/A,Summer
India,Rajasthan,Baran,"Bamboliya, Baran - Rspcb",2026-03-13 15:00:00,25.106006,76.469948,No2,9.0,85.0,35.0,2026,3,13,15,Friday,76.0,N/A,Summer
India,Rajasthan,Baran,"Bamboliya, Baran - Rspcb",2026-03-13 15:00:00,25.106006,76.469948,Nh3,2.0,12.0,6.0,2026,3,13,15,Friday,10.0,N/A,Summer
India,Rajasthan,Barmer,"Railway Colony, Barmer - Rspcb",2026-03-13 15:00:00,25.747299,71.393989,No2,4.0,23.0,9.0,2026,3,13,15,Friday,19.0,N/A,Summer
India,Rajasthan,Barmer,"Railway Colony, Barmer - Rspcb",2026-03-13 15:00:00,25.747299,71.393989,Ozone,47.0,110.0,71.0,2026,3,13,15,Friday,63.0,N/A,Summer
India,Odisha,Rourkela,"Raghunathpali, Rourkela - Ospcb",2026-03-13 15:00:00,22.220833,84.809444,So2,4.0,7.0,5.0,2026,3,13,15,Friday,3.0,N/A,Summer
India,Odisha,Rourkela,"Raghunathpali, Rourkela - Ospcb",2026-03-13 15:00:00,22.220833,84.809444,Ozone,7.0,24.0,14.0,2026,3,13,15,Friday,17.0,N/A,Summer
India,Odisha,Rourkela,"Sector-2, Rourkela - Ospcb",2026-03-13 15:00:00,22.245,84.88111111,Pm10,58.0,150.0,97.0,2026,3,13,15,Friday,92.0,N/A,Summer
India,Odisha,Suakati,"Omc Colony, Suakati - Ospcb",2026-03-13 15:00:00,21.606865,85.510538,Pm2.5,65.0,200.0,125.0,2026,3,13,15,Friday,135.0,N/A,Summer
India,Odisha,Suakati,"Omc Colony, Suakati - Ospcb",2026-03-13 15:00:00,21.606865,85.510538,Ozone,17.0,114.0,86.0,2026,3,13,15,Friday,97.0,N/A,Summer
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - Ospcb",2026-03-13 15:00:00,20.94185,86.1151,So2,4.0,18.0,6.0,2026,3,13,15,Friday,14.0,N/A,Summer
India,Odisha,Rourkela,"Raghunathpali, Rourkela - Ospcb",2026-03-13 15:00:00,22.220833,84.809444,Pm10,65.0,214.5,198.0,2026,3,13,15,Friday,149.5,N/A,Summer
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - Ospcb",2026-03-13 15:00:00,21.6439,85.599355,Pm2.5,37.0,157.0,80.0,2026,3,13,15,Friday,120.0,N/A,Summer
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - Rspcb",2026-03-13 15:00:00,27.215415,77.50873,Nh3,4.0,7.0,5.0,2026,3,13,15,Friday,3.0,N/A,Summer
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - Rspcb",2026-03-13 15:00:00,25.339605,74.618883,So2,11.0,40.5,28.0,2026,3,13,15,Friday,29.5,N/A,Summer
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - Rspcb",2026-03-13 15:00:00,25.339605,74.618883,Ozone,1.0,57.0,20.0,2026,3,13,15,Friday,56.0,N/A,Summer
India,Rajasthan,Bhiwadi,"Riico Ind. Area Iii, Bhiwadi - Rspcb",2026-03-13 15:00:00,28.194909,76.862296,No2,19.0,72.0,52.0,2026,3,13,15,Friday,53.0,N/A,Summer
India,Rajasthan,Bhiwadi,"Vasundhara Nagar Uit, Bhiwadi - Rspcb",2026-03-13 15:00:00,28.207266,76.829265,Pm2.5,92.0,213.0,213.0,2026,3,13,15,Friday,121.0,N/A,Summer
India,Rajasthan,Bikaner,"Mm Ground, Bikaner - Rspcb",2026-03-13 15:00:00,28.018792,73.292658,Pm2.5,21.0,138.0,84.0,2026,3,13,15,Friday,117.0,N/A,Summer
India,Rajasthan,Bikaner,"Mm Ground, Bikaner - Rspcb",2026-03-13 15:00:00,28.018792,73.292658,Ozone,65.0,114.0,90.0,2026,3,13,15,Friday,49.0,N/A,Summer
India,Rajasthan,Bundi,"New Colony, Bundi - Rspcb",2026-03-13 15:00:00,25.435774,75.644272,No2,13.0,65.0,33.0,2026,3,13,15,Friday,52.0,N/A,Summer
India,Rajasthan,Bundi,"New Colony, Bundi - Rspcb",2026-03-13 15:00:00,25.435774,75.644272,Nh3,2.0,5.0,4.0,2026,3,13,15,Friday,3.0,N/A,Summer
India,Rajasthan,Bundi,"New Colony, Bundi - Rspcb",2026-03-13 15:00:00,25.435774,75.644272,So2,4.0,18.0,8.0,2026,3,13,15,Friday,14.0,N/A,Summer
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - Rspcb",2026-03-13 15:00:00,24.892047,74.623527,No2,8.0,85.0,48.0,2026,3,13,15,Friday,77.0,N/A,Summer
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - Rspcb",2026-03-13 15:00:00,24.588397,76.172782,Nh3,8.0,15.5,12.0,2026,3,13,15,Friday,7.5,N/A,Summer
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - Rspcb",2026-03-13 15:00:00,24.588397,76.172782,Co,1.0,61.0,8.0,2026,3,13,15,Friday,60.0,N/A,Summer
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - Rspcb",2026-03-13 15:00:00,28.108988,75.386577,So2,4.0,16.0,9.0,2026,3,13,15,Friday,12.0,N/A,Summer
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - Rspcb",2026-03-13 15:00:00,28.108988,75.386577,Ozone,35.0,89.0,55.0,2026,3,13,15,Friday,54.0,N/A,Summer
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - Rspcb",2026-03-13 15:00:00,26.895552,76.334753,Ozone,8.0,114.0,92.0,2026,3,13,15,Friday,106.0,N/A,Summer
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - Rspcb",2026-03-13 15:00:00,26.699557,77.898881,Pm10,61.0,163.0,108.0,2026,3,13,15,Friday,102.0,N/A,Summer
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - Rspcb",2026-03-13 15:00:00,23.837789,73.714926,Pm10,62.0,151.0,91.0,2026,3,13,15,Friday,89.0,N/A,Summer
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - Rspcb",2026-03-13 15:00:00,23.837789,73.714926,Nh3,15.0,15.5,15.5,2026,3,13,15,Friday,0.5,N/A,Summer
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - Rspcb",2026-03-13 15:00:00,23.837789,73.714926,Co,32.0,47.0,42.0,2026,3,13,15,Friday,15.0,N/A,Summer
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - Rspcb",2026-03-13 15:00:00,26.9164092,75.7994901,Ozone,14.0,65.0,41.0,2026,3,13,15,Friday,51.0,N/A,Summer
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - Rspcb",2026-03-13 15:00:00,29.61075,74.283608,Ozone,23.0,93.0,56.0,2026,3,13,15,Friday,70.0,N/A,Summer
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - Rspcb",2026-03-13 15:00:00,26.902909,75.836858,Ozone,14.0,75.0,58.0,2026,3,13,15,Friday,61.0,N/A,Summer
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - Rspcb",2026-03-13 15:00:00,26.699557,77.898881,Nh3,10.0,15.5,13.0,2026,3,13,15,Friday,5.5,N/A,Summer
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - Rspcb",2026-03-13 15:00:00,24.885261,72.857549,Pm2.5,5.0,160.0,43.0,2026,3,13,15,Friday,155.0,N/A,Summer
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - Rspcb",2026-03-13 15:00:00,24.885261,72.857549,No2,6.0,74.0,24.0,2026,3,13,15,Friday,68.0,N/A,Summer
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - Rspcb",2026-03-13 15:00:00,29.931624,73.864511,Pm2.5,18.0,213.0,54.0,2026,3,13,15,Friday,195.0,N/A,Summer
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - Rspcb",2026-03-13 15:00:00,29.931624,73.864511,So2,2.0,4.0,2.0,2026,3,13,15,Friday,2.0,N/A,Summer
