country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",13-03-2026 15:00,20.48891,85.84768,NO2,10,33,19
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",13-03-2026 15:00,21.8004996,83.8396977,NH3,5,5,5
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",13-03-2026 15:00,20.94185,86.1151,NH3,2,4,3
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",13-03-2026 15:00,21.6439,85.599355,OZONE,5,76,46
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",13-03-2026 15:00,21.6439,85.599355,SO2,6,24,11
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",13-03-2026 15:00,26.470859,74.646594,PM10,84,189,123
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",13-03-2026 15:00,26.470859,74.646594,SO2,7,15,12
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",13-03-2026 15:00,26.470859,74.646594,OZONE,3,20,6
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",13-03-2026 15:00,27.554793,76.611536,PM10,31,131,101
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",13-03-2026 15:00,27.554793,76.611536,NH3,6,14,11
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",13-03-2026 15:00,23.55519,74.44001,NO2,15,82,37
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",13-03-2026 15:00,23.55519,74.44001,CO,20,51,27
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",13-03-2026 15:00,25.106006,76.469948,PM2.5,22,123,54
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",13-03-2026 15:00,25.747299,71.393989,PM2.5,13,100,48
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",13-03-2026 15:00,25.747299,71.393989,NH3,2,24,6
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",13-03-2026 15:00,25.747299,71.393989,SO2,2,8,5
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",13-03-2026 15:00,27.215415,77.50873,PM10,86,143,111
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",13-03-2026 15:00,27.215415,77.50873,NO2,15,101,39
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",13-03-2026 15:00,27.215415,77.50873,CO,14,80,36
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",13-03-2026 15:00,28.207266,76.829265,SO2,5,33,14
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",13-03-2026 15:00,28.207266,76.829265,CO,20,104,53
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",13-03-2026 15:00,28.207266,76.829265,OZONE,5,94,35
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",13-03-2026 15:00,25.435774,75.644272,PM2.5,15,77,33
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",13-03-2026 15:00,26.9164092,75.7994901,NH3,1,4,1
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",13-03-2026 15:00,26.786682,75.827928,PM2.5,22,434,177
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",13-03-2026 15:00,26.786682,75.827928,PM10,85,434,213
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",13-03-2026 15:00,26.902909,75.836858,CO,15,82,26
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",13-03-2026 15:00,26.843698,75.766894,PM2.5,13,160,71
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",13-03-2026 15:00,26.699557,77.898881,SO2,6,17,10
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",13-03-2026 15:00,23.837789,73.714926,SO2,3,7,5
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",13-03-2026 15:00,28.296139,74.961696,PM2.5,15,136,81
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",13-03-2026 15:00,28.296139,74.961696,NH3,6,22,11
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",13-03-2026 15:00,24.892047,74.623527,OZONE,1,134,72
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",13-03-2026 15:00,26.895552,76.334753,NO2,15,113,49
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",13-03-2026 15:00,26.786682,75.827928,NH3,3,11,7
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",13-03-2026 15:00,26.786682,75.827928,CO,18,146,84
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",13-03-2026 15:00,26.786682,75.827928,OZONE,7,133,95
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",13-03-2026 15:00,26.960669,75.771817,NH3,4,10,8
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",13-03-2026 15:00,26.960669,75.771817,CO,80,146,94
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",13-03-2026 15:00,26.9502929,75.730943,PM2.5,69,249,120
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",13-03-2026 15:00,26.9502929,75.730943,NH3,8,39,16
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",13-03-2026 15:00,26.9502929,75.730943,SO2,16,33,26
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",13-03-2026 15:00,26.9502929,75.730943,CO,18,118,35
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",13-03-2026 15:00,26.912329,70.909168,PM2.5,28,193,64
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",13-03-2026 15:00,26.912329,70.909168,SO2,1,7,3
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",13-03-2026 15:00,25.344694,72.626208,PM10,36,197,111
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",13-03-2026 15:00,25.03636,73.883502,PM2.5,5,52,24
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",13-03-2026 15:00,25.03636,73.883502,OZONE,23,129,75
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",13-03-2026 15:00,26.031443,76.359327,NO2,3,84,31
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",13-03-2026 15:00,26.031443,76.359327,NH3,5,11,7
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",13-03-2026 15:00,27.608912,75.153302,PM2.5,23,177,71
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",13-03-2026 15:00,24.885261,72.857549,PM10,33,183,92
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",13-03-2026 15:00,24.885261,72.857549,NH3,1,4,2
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",13-03-2026 15:00,24.885261,72.857549,SO2,3,7,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",13-03-2026 15:00,26.358805,73.047444,CO,8,34,16
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",13-03-2026 15:00,26.253384,72.976571,PM2.5,12,200,58
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",13-03-2026 15:00,26.253384,72.976571,PM10,43,251,122
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",13-03-2026 15:00,26.253384,72.976571,NO2,3,105,42
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",13-03-2026 15:00,26.253384,72.976571,SO2,3,21,7
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",13-03-2026 15:00,25.16409,75.858137,PM2.5,7,58,28
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",13-03-2026 15:00,25.16409,75.858137,NO2,29,108,58
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",13-03-2026 15:00,26.159933,75.780517,SO2,4,13,6
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",13-03-2026 15:00,24.5886166,73.6321397,PM2.5,69,202,108
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",13-03-2026 15:00,24.5886166,73.6321397,CO,3,109,44
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",13-03-2026 15:00,25.14389,75.821256,NH3,1,8,4
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",13-03-2026 15:00,27.213494,73.734444,CO,10,31,22
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",13-03-2026 15:00,26.215415,73.070156,PM10,32,500,139
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",13-03-2026 15:00,26.215415,73.070156,SO2,1,8,3
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",13-03-2026 15:00,27.33853,88.614099,NO2,6,7,6
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",13-03-2026 15:00,13.0664,80.2112,PM2.5,25,62,38
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",13-03-2026 15:00,13.1278,80.2642,NO2,11,17,13
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",13-03-2026 15:00,8.816428,78.099039,CO,28,35,32
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",13-03-2026 15:00,17.460103,78.334361,PM10,20,59,41
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",13-03-2026 15:00,17.460103,78.334361,NH3,3,7,5
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",13-03-2026 15:00,17.460103,78.334361,OZONE,14,22,15
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",13-03-2026 15:00,17.470431,78.566959,CO,8,48,29
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",13-03-2026 15:00,17.5184,78.278777,PM2.5,42,85,61
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",13-03-2026 15:00,17.5184,78.278777,OZONE,15,94,68
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",13-03-2026 15:00,17.5316895,78.218939,NO2,6,8,7
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",13-03-2026 15:00,17.5316895,78.218939,NH3,1,1,1
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",13-03-2026 15:00,17.585705,78.126199,PM2.5,44,71,58
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",13-03-2026 15:00,17.585705,78.126199,NH3,5,7,5
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",13-03-2026 15:00,17.585705,78.126199,SO2,10,16,11
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",13-03-2026 15:00,17.585705,78.126199,OZONE,23,34,28
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",13-03-2026 15:00,17.37206,78.50864,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",13-03-2026 15:00,17.37206,78.50864,NO2,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",13-03-2026 15:00,17.37206,78.50864,OZONE,19,42,37
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",13-03-2026 15:00,17.4559458,78.4332152,CO,42,74,64
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",13-03-2026 15:00,17.417094,78.457437,NH3,4,5,5
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",13-03-2026 15:00,11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13-03-2026 15:00,13.4127,80.1081,SO2,15,26,19
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",13-03-2026 15:00,11.258242,77.552761,SO2,13,16,15
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13-03-2026 15:00,13.164544,80.26285,NH3,6,7,7
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13-03-2026 15:00,13.164544,80.26285,SO2,4,20,12
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13-03-2026 15:00,13.164544,80.26285,OZONE,39,315,63
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",13-03-2026 15:00,12.9533,80.2357,NH3,1,3,1
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",13-03-2026 15:00,12.9533,80.2357,OZONE,1,5,2
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",13-03-2026 15:00,17.544899,78.486949,SO2,8,17,14
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",13-03-2026 15:00,17.544899,78.486949,OZONE,13,36,24
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",13-03-2026 15:00,17.429398,78.569354,PM2.5,56,76,61
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",13-03-2026 15:00,23.8175497,91.2726974,SO2,2,2,2
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",13-03-2026 15:00,27.23711,78.01936,SO2,8,102,23
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",13-03-2026 15:00,13.1662,80.2584,PM2.5,2,61,35
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",13-03-2026 15:00,13.1662,80.2584,NO2,3,23,6
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",13-03-2026 15:00,13.1662,80.2584,OZONE,22,88,36
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",13-03-2026 15:00,17.349694,78.451437,PM2.5,69,171,96
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",13-03-2026 15:00,17.349694,78.451437,SO2,2,8,4
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",13-03-2026 15:00,17.393559,78.339194,OZONE,17,36,24
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",13-03-2026 15:00,28.725645,77.749675,NH3,5,31,8
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",13-03-2026 15:00,25.4547,78.6039,PM2.5,11,396,64
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",13-03-2026 15:00,25.4547,78.6039,PM10,37,167,74
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",13-03-2026 15:00,25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",13-03-2026 15:00,25.4547,78.6039,OZONE,2,10,5
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",13-03-2026 15:00,26.428282,80.327067,PM10,77,166,105
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",13-03-2026 15:00,26.428282,80.327067,OZONE,10,13,11
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",13-03-2026 15:00,26.509954,80.249612,PM10,83,189,126
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",13-03-2026 15:00,28.964949,77.278761,SO2,12,58,33
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",13-03-2026 15:00,28.359581,79.414455,NH3,1,2,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",13-03-2026 15:00,28.38910936,79.42963708,PM2.5,26,50,43
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",13-03-2026 15:00,28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",13-03-2026 15:00,28.38910936,79.42963708,OZONE,1,30,2
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",13-03-2026 15:00,28.406963,77.849831,PM2.5,24,210,127
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",13-03-2026 15:00,28.406963,77.849831,NO2,14,106,60
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",13-03-2026 15:00,26.86812,81.005119,NO2,8,11,10
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",13-03-2026 15:00,26.906111,80.948222,OZONE,11,59,43
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",13-03-2026 15:00,26.90723,80.98579,PM2.5,18,73,48
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",13-03-2026 15:00,26.8458805,80.9365541,PM10,123,202,162
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",13-03-2026 15:00,26.8458805,80.9365541,NO2,27,34,31
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",13-03-2026 15:00,26.8458805,80.9365541,CO,37,102,75
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",13-03-2026 15:00,26.8458805,80.9365541,OZONE,11,43,29
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",13-03-2026 15:00,27.168897,78.37696,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",13-03-2026 15:00,27.168897,78.37696,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",13-03-2026 15:00,27.1594,78.3953,PM2.5,47,89,68
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",13-03-2026 15:00,28.757294,77.278792,PM2.5,56,346,261
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",13-03-2026 15:00,28.757294,77.278792,NH3,1,7,4
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",13-03-2026 15:00,28.685382,77.453839,NO2,34,97,55
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",13-03-2026 15:00,28.685382,77.453839,NH3,6,13,9
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",13-03-2026 15:00,27.19865833,78.00598056,OZONE,4,101,70
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",13-03-2026 15:00,27.19412,77.96237,PM10,129,225,160
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",13-03-2026 15:00,27.19412,77.96237,NO2,33,37,36
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",13-03-2026 15:00,27.19412,77.96237,OZONE,1,11,4
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-03-2026 15:00,27.169338,78.03582,PM2.5,7,334,64
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",13-03-2026 15:00,27.169338,78.03582,CO,6,26,12
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",13-03-2026 15:00,28.685382,77.453839,OZONE,16,19,17
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",13-03-2026 15:00,26.730136,83.433859,PM2.5,60,110,90
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",13-03-2026 15:00,26.730136,83.433859,SO2,45,47,46
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",13-03-2026 15:00,28.557054,77.453663,NO2,1,47,11
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",13-03-2026 15:00,28.557054,77.453663,OZONE,5,113,55
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",13-03-2026 15:00,26.4703136,80.3229863,NO2,43,51,47
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",13-03-2026 15:00,26.4703136,80.3229863,OZONE,16,25,22
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",13-03-2026 15:00,26.83399722,80.8917361,OZONE,8,58,33
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",13-03-2026 15:00,28.2348927,77.8683002,SO2,14,14,14
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",13-03-2026 15:00,23.685297,86.945968,PM2.5,84,229,171
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",13-03-2026 15:00,23.697936,86.944395,PM2.5,37,180,106
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",13-03-2026 15:00,23.697936,86.944395,SO2,26,26,26
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",13-03-2026 15:00,23.618183,87.105718,PM2.5,18,180,101
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",13-03-2026 15:00,23.618183,87.105718,OZONE,5,59,41
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",13-03-2026 15:00,23.616515,87.119133,PM2.5,42,160,96
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",13-03-2026 15:00,23.616515,87.119133,PM10,53,116,80
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",13-03-2026 15:00,22.7605581,88.3617589,PM2.5,31,93,55
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",13-03-2026 15:00,22.7605581,88.3617589,OZONE,2,55,29
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",13-03-2026 15:00,28.5447608,77.3231257,PM10,111,354,184
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",13-03-2026 15:00,28.6245479,77.3577104,OZONE,13,82,30
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",13-03-2026 15:00,28.5898,77.3101,OZONE,4,122,59
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",13-03-2026 15:00,28.56923,77.393848,NO2,60,158,106
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",13-03-2026 15:00,25.425602,81.917152,CO,10,46,19
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",13-03-2026 15:00,25.494,81.863,PM10,49,93,70
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",13-03-2026 15:00,25.494,81.863,NO2,11,12,12
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",13-03-2026 15:00,25.32393,82.99687,PM10,35,100,58
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",13-03-2026 15:00,27.571409,77.655757,PM10,28,149,102
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",13-03-2026 15:00,30.269444,78.044167,OZONE,18,84,48
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",13-03-2026 15:00,29.2124114,78.9611753,PM2.5,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",13-03-2026 15:00,29.2124114,78.9611753,NO2,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",13-03-2026 15:00,30.075911,78.2859547,SO2,1,1,1
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",13-03-2026 15:00,25.494,81.863,OZONE,4,38,23
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-03-2026 15:00,26.207781,81.245571,PM2.5,80,167,117
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-03-2026 15:00,26.207781,81.245571,NO2,15,23,19
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",13-03-2026 15:00,26.207781,81.245571,CO,4,40,26
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",13-03-2026 15:00,25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",13-03-2026 15:00,25.301778,82.996789,SO2,20,25,23
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",13-03-2026 15:00,29.06351,77.709723,SO2,10,25,18
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",13-03-2026 15:00,28.83526,78.7446,SO2,20,48,32
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",13-03-2026 15:00,28.840739,78.697531,NO2,20,51,32
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",13-03-2026 15:00,28.840739,78.697531,SO2,13,30,19
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",13-03-2026 15:00,28.840739,78.697531,CO,13,101,50
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",13-03-2026 15:00,28.840739,78.697531,OZONE,10,58,32
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",13-03-2026 15:00,28.856664,78.772638,NO2,24,25,25
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",13-03-2026 15:00,28.856664,78.772638,SO2,38,54,42
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",13-03-2026 15:00,28.856664,78.772638,OZONE,17,22,19
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",13-03-2026 15:00,28.849399,78.742362,OZONE,23,83,34
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",13-03-2026 15:00,28.802625,78.753728,NO2,29,29,29
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",13-03-2026 15:00,28.802625,78.753728,OZONE,27,45,35
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",13-03-2026 15:00,28.9535882,77.7622941,CO,24,58,38
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",13-03-2026 15:00,28.9535882,77.7622941,OZONE,20,176,64
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",13-03-2026 15:00,29.06351,77.709723,NO2,24,73,48
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",13-03-2026 15:00,28.999264,77.7590354,NO2,82,129,112
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",13-03-2026 15:00,28.999264,77.7590354,CO,40,62,48
